,timestamp,lp
2023-07-10 13:58:03.979702,,623.15
2023-07-10 13:58:05.982462,,623.0
2023-07-10 13:58:07.561045,,622.8
2023-07-10 13:58:07.981541,,623.0
2023-07-10 13:58:08.980500,,622.8
2023-07-10 13:58:09.765414,,623.0
2023-07-10 13:58:10.766484,,622.9
2023-07-10 13:58:11.583477,,623.0
2023-07-10 13:58:11.980730,,622.85
2023-07-10 13:58:12.579782,,623.0
2023-07-10 13:58:12.986170,,622.7
2023-07-10 13:58:13.773874,,623.0
2023-07-10 13:58:13.983084,,622.8
2023-07-10 13:58:14.771459,,623.0
2023-07-10 13:58:14.981609,,622.95
2023-07-10 13:58:15.574322,,623.0
2023-07-10 13:58:16.981681,,622.8
2023-07-10 13:58:17.983933,,622.75
2023-07-10 13:58:18.982968,,622.8
2023-07-10 13:58:19.378585,,622.75
2023-07-10 13:58:19.578504,,622.8
2023-07-10 13:58:19.982353,,622.65
2023-07-10 13:58:20.983064,,622.8
2023-07-10 13:58:21.982804,,622.7
2023-07-10 13:58:22.983795,,622.8
2023-07-10 13:58:23.986583,,622.7
2023-07-10 13:58:24.386637,,622.8
2023-07-10 13:58:24.984453,,622.75
2023-07-10 13:58:25.987208,,622.7
2023-07-10 13:58:26.185344,,622.8
2023-07-10 13:58:26.986351,,622.7
2023-07-10 13:58:27.187625,,622.8
2023-07-10 13:58:28.189600,,622.75
2023-07-10 13:58:29.985519,,622.65
2023-07-10 13:58:30.391221,,622.8
2023-07-10 13:58:31.984325,,622.9
2023-07-10 13:58:32.633923,,622.8
2023-07-10 13:58:34.597447,,622.9
2023-07-10 13:58:34.991842,,622.85
2023-07-10 13:58:35.595996,,622.9
2023-07-10 13:58:35.986137,,622.95
2023-07-10 13:58:36.599331,,622.85
2023-07-10 13:58:36.991975,,622.8
2023-07-10 13:58:37.598507,,622.9
2023-07-10 13:58:38.601093,,622.95
2023-07-10 13:58:39.987572,,622.9
2023-07-10 13:58:40.603512,,622.95
2023-07-10 13:58:40.990051,,622.9
2023-07-10 13:58:44.987867,,622.95
2023-07-10 13:58:47.993584,,622.9
2023-07-10 13:58:48.612529,,622.95
2023-07-10 13:58:49.989180,,622.9
2023-07-10 13:58:50.614612,,622.95
2023-07-10 13:58:51.616415,,622.9
2023-07-10 13:58:51.994425,,622.95
2023-07-10 13:58:53.991210,,622.9
2023-07-10 13:58:54.621568,,622.95
2023-07-10 13:58:55.819913,,622.9
2023-07-10 13:58:56.824879,,623.0
2023-07-10 13:58:58.990415,,623.05
2023-07-10 13:58:59.991593,,623.0
2023-07-10 13:59:00.027253,,622.95
2023-07-10 13:59:00.993665,,622.9
2023-07-10 13:59:01.991048,,623.05
2023-07-10 13:59:03.994806,,622.9
2023-07-10 13:59:04.231661,,623.0
2023-07-10 13:59:04.994188,,622.95
2023-07-10 13:59:06.835049,,622.9
2023-07-10 13:59:07.998022,,622.95
2023-07-10 13:59:09.998146,,622.9
2023-07-10 13:59:10.997073,,622.95
2023-07-10 13:59:11.994213,,622.9
2023-07-10 13:59:12.645461,,622.95
2023-07-10 13:59:13.643887,,622.9
2023-07-10 13:59:14.847120,,623.0
2023-07-10 13:59:14.994667,,623.05
2023-07-10 13:59:15.844261,,622.95
2023-07-10 13:59:16.994528,,623.05
2023-07-10 13:59:22.997840,,623.0
2023-07-10 13:59:24.000829,,623.05
2023-07-10 13:59:24.998141,,623.0
2023-07-10 13:59:27.867354,,622.95
2023-07-10 13:59:28.001272,,623.0
